timestamp,relative_position,sd2,sin_time_of_night,rolling_mean_hr,rmssd,time_of_night,energy,rolling_hr_range,acceleration_jerk,rolling_mean_acc,rms,lf,rolling_std_acc,zero_crossing,hr_slope,hf,lf_hf,hr_delta
11141.604,0.372262,59.884736,0.713250,60.912916,64.264616,8.966666,1718.882560,0.241531,0.002557,1.070354,1.070477,17.284958,0.000085,728.000000,0.069571,17.669914,0.519080,0.028881
11172.716,0.373305,60.792908,0.710185,60.847308,64.410620,8.983334,1718.783104,0.328014,0.002472,1.070409,1.070446,17.294912,0.000073,733.000000,0.076689,17.983142,0.407107,0.086483
11203.841,0.374348,59.499232,0.710185,60.772116,63.677268,8.983334,1718.663680,0.245288,0.002473,1.070442,1.070409,16.639845,0.000028,752.000000,0.060594,17.607550,0.322050,0.047939
11234.964,0.375391,59.365660,0.707106,60.724020,63.381552,9.000000,1718.988032,0.163303,0.002459,1.070453,1.070510,16.812576,0.000042,699.000000,0.045145,17.517824,0.401447,0.004787
11266.072,0.376433,59.337308,0.707106,60.693276,63.084448,9.000000,1718.793344,0.134422,0.002528,1.070454,1.070449,16.931998,0.000042,748.000000,0.029283,17.882624,0.326781,0.004791
11297.178,0.377476,59.337308,0.704014,60.668304,63.084448,9.016666,1719.306112,0.047939,0.002544,1.070520,1.070609,16.863598,0.000065,697.000000,0.006714,17.848196,0.317427,0.000000
11328.360,0.378519,59.337308,0.704014,60.660632,63.084448,9.016666,1719.248256,0.009578,0.002462,1.070547,1.070591,16.863598,0.000071,711.000000,0.002394,17.848196,0.317427,0.000000
11359.484,0.379562,59.337308,0.700909,60.662548,63.084448,9.033334,1719.041536,0.004791,0.002536,1.070573,1.070526,16.863598,0.000035,697.000000,0.000958,17.848196,0.317427,0.000000
11390.612,0.380604,59.337308,0.700909,60.663504,63.084448,9.033334,1719.387520,0.000000,0.002563,1.070582,1.070634,16.863598,0.000045,725.000000,0.000000,17.848196,0.317427,0.000000
11421.708,0.381647,59.337308,0.697790,60.663504,63.084448,9.050000,1719.268992,0.000000,0.002447,1.070584,1.070597,16.863598,0.000045,731.000000,0.000000,17.848196,0.317427,0.000000
11452.854,0.382690,61.421080,0.697790,60.678856,62.536096,9.050000,1719.254144,0.076766,0.002591,1.070606,1.070593,16.867764,0.000019,735.000000,0.015353,17.580976,0.398821,0.076766
11483.969,0.383733,63.973916,0.694658,60.716348,62.008144,9.066667,1719.215872,0.187458,0.002468,1.070588,1.070581,16.979060,0.000007,713.000000,0.045168,17.730442,0.386427,0.110691
11515.078,0.384775,66.091484,0.694658,60.764456,62.109052,9.066667,1719.206400,0.240539,0.002573,1.070581,1.070578,16.865112,0.000006,741.000000,0.066853,17.588220,0.395577,0.053081
11546.180,0.385818,66.091484,0.691513,60.812568,62.109052,9.083333,1719.230592,0.240539,0.002566,1.070578,1.070585,16.925128,0.000003,710.000000,0.064485,17.671446,0.388053,0.000000
11577.346,0.386861,70.668432,0.691513,60.885840,61.424700,9.083333,1718.886656,0.289608,0.002556,1.070544,1.070478,16.856104,0.000048,697.000000,0.063229,17.872778,0.308804,0.125835
11608.464,0.387904,70.668432,0.688354,60.943764,61.424700,9.100000,1719.165568,0.178916,0.002485,1.070539,1.070565,16.867262,0.000046,740.000000,0.048366,17.855098,0.316547,0.000000
11639.517,0.388946,70.668432,0.688354,60.979544,61.424700,9.100000,1719.238656,0.125835,0.002413,1.070541,1.070588,16.867262,0.000048,700.000000,0.037750,17.855098,0.316547,0.000000
11670.719,0.389989,70.919832,0.685182,61.007620,61.501116,9.116667,1719.531264,0.140388,0.002583,1.070608,1.070679,17.027498,0.000049,690.000000,0.028077,17.537162,0.470438,0.014553
11701.829,0.391032,70.919832,0.685182,61.035704,61.501116,9.116667,1719.696128,0.014553,0.002514,1.070664,1.070730,16.936266,0.000058,717.000000,0.004365,17.480672,0.457542,0.000000
11732.964,0.392075,70.919832,0.681998,61.038612,61.501116,9.133333,1719.614976,0.014553,0.002590,1.070702,1.070705,16.936266,0.000020,711.000000,0.004365,17.480672,0.457542,0.000000
11764.090,0.393117,70.919832,0.681998,61.041524,61.501116,9.133333,1719.811712,0.014553,0.002598,1.070731,1.070766,16.936266,0.000024,718.000000,0.002910,17.480672,0.457542,0.000000
11795.209,0.394160,71.960440,0.678800,61.052204,61.424700,9.150000,1719.785600,0.038841,0.002558,1.070740,1.070758,17.076428,0.000026,714.000000,0.007768,17.968278,0.343515,0.038841
11826.263,0.395203,71.960440,0.678800,61.059976,61.424700,9.150000,1719.628928,0.038841,0.002532,1.070741,1.070709,17.131598,0.000024,703.000000,0.011652,17.950026,0.365423,0.000000
11857.450,0.396246,71.960440,0.675590,61.067740,61.424700,9.166667,1719.614720,0.038841,0.002567,1.070721,1.070705,17.131598,0.000024,687.000000,0.011652,17.950026,0.365423,0.000000
11888.572,0.397288,75.932256,0.675590,61.112536,60.964204,9.166667,1719.530496,0.224014,0.002545,1.070694,1.070679,17.600728,0.000013,703.000000,0.044802,18.057196,0.490734,0.185173
11919.699,0.398331,75.932256,0.672366,61.157340,60.964204,9.183333,1719.498752,0.185173,0.002492,1.070681,1.070669,17.488688,0.000014,697.000000,0.055551,18.094252,0.435520,0.000000
11950.766,0.399374,75.932256,0.672366,61.194376,60.964204,9.183333,1719.539200,0.185173,0.002493,1.070674,1.070681,17.488688,0.000004,704.000000,0.055551,18.094252,0.435520,0.000000
11981.938,0.400417,75.932256,0.669130,61.231416,60.964204,9.200000,1719.773952,0.185173,0.002502,1.070700,1.070754,17.488688,0.000037,712.000000,0.037034,18.094252,0.435520,0.000000
12013.072,0.401459,79.512264,0.669130,61.308664,60.162856,9.200000,1719.550720,0.201057,0.002659,1.070705,1.070685,17.144296,0.000034,727.000000,0.040211,18.040946,0.342123,0.201057
12044.217,0.402502,79.512264,0.665881,61.348868,60.162856,9.216666,1719.067520,0.201057,0.002595,1.070656,1.070535,17.128924,0.000092,735.000000,0.060317,18.089518,0.324013,0.000000
12075.287,0.403545,79.512264,0.665881,61.389088,60.162856,9.216666,1660.709120,0.201057,0.016750,1.063333,1.052206,17.128924,0.010286,72.000000,0.060317,18.089518,0.324013,0.000000
